hts_8digit,description,unit,general_rate_raw,general_ad_valorem_rate,special_rate_raw,other_rate_raw,edition_label,generated_at,conflict_count_same_8digit
98230909,Goods provided for in note 9(b)(3) and subject to the quantitative limitations as determined by the U.S. Secretary of Agriculture,,,,Free (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231001,Goods provided for in note 10(a) to this subchapter,,,,Free (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231002,Subject to the quantitative limits specified in note 10(b)(1) to this subchapter,,,,Free (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231003,Goods provided for in subheading 1701.91.48,,,,33.9¢/kg + 5.1% (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231004,Goods provided for in subheading 1701.91.58,,,,33.9¢/kg + 5.1% (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231005,Goods provided for in subheading 1702.20.28,,,,16.9¢/kg of total sugars + 5.1% (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231006,Goods provided for in subheading 1702.30.28,,,,16.9¢/kg of total sugars + 5.1% (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231007,Goods provided for in subheading 1702.40.28,,,,33.9¢/kg of total sugars + 5.1% (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231008,Goods provided for in subheading 1702.60.28,,,,33.9¢/kg of total sugars + 5.1% (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231009,Goods provided for in subheading 1702.90.58,,,,33.9¢/kg of total sugars + 5.1% (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231010,Goods provided for in subheading 1702.90.68,,,,33.9¢/kg + 5.1% (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231011,Goods provided for in subheading 1704.90.68,,,,40¢/kg + 10.4% (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231012,Goods provided for in subheading 1704.90.78 or 3006.93.20,,,,40¢/kg + 10.4% (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231013,Goods provided for in subheading 1806.10.15,,,,21.7¢/kg (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231014,Goods provided for in subheading 1806.10.28,,,,33.6¢/kg (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231015,Goods provided for in subheading 1806.10.38,,,,33.6¢/kg (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231016,Goods provided for in subheading 1806.10.55,,,,33.6¢/kg (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231017,Goods provided for in subheading 1806.10.75,,,,33.6¢/kg (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231018,Goods provided for in subheading 1806.20.73,,,,30.5¢/kg + 8.5% (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231019,Goods provided for in subheading 1806.20.77,,,,30.5¢/kg + 8.5% (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231020,Goods provided for in subheading 1806.20.94,,,,37.2¢/kg + 8.5% (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231021,Goods provided for in subheading 1806.20.98,,,,37.2¢/kg + 8.5% (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231022,Goods provided for in subheading 1806.90.39,,,,37.2¢/kg + 6% (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231023,Goods provided for in subheading 1806.90.49,,,,37.2¢/kg + 6% (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231024,Goods provided for in subheading 1806.90.59,,,,37.2¢/kg + 6% (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231025,Goods provided for in subheading 1901.10.76,,,,23.7¢/kg + 8.5% (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231026,Goods provided for in subheading 1901.20.25,,,,42.3¢/kg + 8.5% (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231027,Goods provided for in subheading 1901.20.35,,,,42.3¢/kg + 8.5% (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231028,Goods provided for in subheading 1901.20.60,,,,42.3¢/kg + 8.5% (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231029,Goods provided for in subheading 1901.20.70,,,,42.3¢/kg + 8.5% (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231030,Goods provided for in subheading 1901.90.68,,,,23.7¢/kg + 8.5% (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231031,Goods provided for in subheading 1901.90.71,,,,23.7¢/kg + 8.5% (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231032,Goods provided for in subheading 2101.12.38,,,,30.5¢/kg + 8.5% (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231033,Goods provided for in subheading 2101.12.48,,,,30.5¢/kg + 8.5% (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231034,Goods provided for in subheading 2101.12.58,,,,30.5¢/kg + 8.5% (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231035,Goods provided for in subheading 2101.20.38,,,,30.5¢/kg + 8.5% (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231036,Goods provided for in subheading 2101.20.48,,,,30.5¢/kg + 8.5% (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231037,Goods provided for in subheading 2101.20.58,,,,30.5¢/kg + 8.5% (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231038,Goods provided for in subheading 2103.90.78,,,,30.5¢/kg + 8.5% (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231039,Goods provided for in subheading 2106.90.46,,,,35.74¢/kg (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231040,Goods provided for in subheading 2106.90.72,,,,70.4¢/kg + 8.5% (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231041,Goods provided for in subheading 2106.90.76,,,,70.4¢/kg + 8.5% (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231042,Goods provided for in subheading 2106.90.80,,,,70.4¢/kg + 8.5% (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231043,Goods provided for in subheading 2106.90.91,,,,28.8¢/kg + 8.5% (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231044,Goods provided for in subheading 2106.90.94,,,,28.8¢/kg + 8.5% (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98231045,Goods provided for in subheading 2106.90.97,,,,28.8¢/kg + 8.5% (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98235201,Cotton or man-made fiber apparel as provided in note 11(a)(I)(A) to this subchapter,,,,Free (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98235202,Wool apparel as provided in note 11(a)(i)(B) to this subchapter,,,,Free (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98235203,Men's or boy's wool suits of category 443 as provided in note 11(a)(i)(B)(I),,,,Free (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98235204,Cotton or man-made fiber fabrics and made up goods as provided in note 11(a)(ii):,,,,Free (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98235205,Goods provided for in note 11(a)(ii)(A),,,,Free (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98235206,Goods provided for in note 11(a)(ii)(B),,,,Free (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98235207,Goods as provided for in note 11(a)(iii)(A),,,,Free (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98235208,Goods as provided for in note 11(a)(iii)(B),,,,Free (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98235301,Cotton or man-made fiber apparel as provided for in note 11(b)(I)(B),,,,Free (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98235302,Wool apparel as provided for in note 11(b)(I)(C),,,,Free (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98235303,Cotton or man-made fiber fabrics and made-up goods as provided for in note 11(b)(ii):,,,,Free (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98235304,Goods provided for in note 11(b)(ii)(A),,,,Free (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98235305,Goods provided for in note 11(b)(ii)(B),,,,Free (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
98235306,Non-originating cotton or man-made fiber spun yarn goods as provided for in note 11(b)(iii),,,,Free (S+),,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99010050,"Ethyl alcohol (provided for in subheadings 2207.10.60 and 2207.20) or any mixture containing such ethyl alcohol (provided for in heading 2710 or 3824) if such ethyl alcohol or mixture is to be used as a fuel or in producing a mixture of gasoline and alcohol, a mixture of a special fuel and alcohol, or any other mixture to be used as fuel (including motor fuel provided for in subheading 2710.12.15, 2710.19.16, 2710.19.24 or 2710.20.15), or is suitable for any such uses",,14.27¢/ liter,,"No change (A) Free (CA,IL, MX) See U.S. note 3 to this sub- chapter (E) See U.S. note 3(e) (CO,PE)",14.27¢/ liter,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99010052,Ethyl tertiary-butyl ether (provided for in subheading 2909.19.18) and any mixture containing ethyl tertiary-butyl ether,,5.99¢/ liter,,"No change (A,E) Free (CA,IL, MX) See U.S. note 3(e) (CO,PE)",5.99¢/ liter,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020101,"Frozen, boiled glutinous corn (other than sweet corn), not reduced in size (provided for in subheading 0710.80.70)",,Free,0.0,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020102,"Mustard seed oil and its fractions, other than crude, not denatured, not chemically modified (provided for in subheading 1514.99.90).",,Free,0.0,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020103,"Cocoa powder, not containing added sugar or other sweetening matter (provided for in subheading 1805.00.00)",,Free,0.0,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020104,"Artichokes, prepared or preserved by vinegar or acetic acid (provided for in subheading 2001.90.25)",,7.2%,0.07200000000000001,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020105,"Pepperoncini, prepared or preserved by vinegar or acetic acid and presented in glass jars (provided for in subheading 2001.90.38)",,Free,0.0,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020106,"Pepperoncini, prepared or preserved by vinegar or acetic acid and presented in containers other than glass jars (provided for in subheading 2001.90.38)",,Free,0.0,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020107,"Olives, green in color, stuffed with minced pimiento, the foregoing in brine and presented in glass containers, other than place packed (provided for in subheading 2005.70.25)",,Free,0.0,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020108,"Pimientos, prepared or preserved otherwise than by vinegar or acetic acid, not frozen (provided for in subheading 2005.99.50)",,Free,0.0,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020109,"Pepperoncini, prepared or preserved otherwise than by vinegar or acetic acid, not frozen (provided for in subheading 2005.99.55)",,Free,0.0,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020110,"Artichokes, prepared or preserved otherwise than by vinegar or acetic acid, not frozen (provided for in subheading 2005.99.80)",,12.7%,0.127,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020111,"Strawberries, brined and then oven-dried or tunnel-dried, the foregoing infused with sugar (provided for in subheading 2008.80.00)",,Free,0.0,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020112,Edible powder containing conjugated linoleic acid (CAS Nos. 2540-56-9 and 2420-56-6) containing over 10 percent by weight of milk solids (provided for in subheading 2106.90.82),,Free,0.0,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020113,"Gum containing nicotine and containing synthetic sweetening agents (e.g., saccharin) instead of sugar (provided for in subheading 2106.90.98)",,5.8%,0.057999999999999996,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020114,"Coconut water juice blends, not from concentrate, packaged for retail sale (provided for in subheading 2009.90.40).",,Free,0.0,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020115,"Coconut water, not from concentrate, not containing added sugar or other sweetening matter, packaged for retail sale in paper-based cartons (provided for in subheading 2009.89.70)",,Free,0.0,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020116,"Coconut water not from concentrate, flavored, packaged for retail sale (provided for in subheading 2009.89.70)",,Free,0.0,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020117,"Coconut water, not from concentrate, not containing added sugar or other sweetening, certified by the importer as from conventionally grown (non-organic) coconuts, packaged for retail sale in 500 milliliter polyethylene terephthalate bottles (provided for in subheading 2009.89.70)",,Free,0.0,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020118,Light oil fractions containing more than 50 percent by weight of isododecane (CAS No. 93685-81-5) (provided for in subheading 2710.12.90),,Free,0.0,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020119,Medium oil fractions containing more than 50 percent by weight of isohexadecane (CAS No. 93685-80-4) (provided for in subheading 2710.19.90),,Free,0.0,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020120,"Sodium, containing more than 200 ppm of calcium (CAS No. 7440-23-5) (provided for in subheading 2805.11.00)",,2.5%,0.025,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020121,"Sodium, containing not more than 200 ppm of calcium (CAS No. 7440-23-5) (provided for in subheading 2805.11.00)",,0.7%,0.006999999999999999,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020122,Nitrosylsulfuric acid (CAS. No. 7782-78-7) (provided for in subheading 2811.19.61),,Free,0.0,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020123,Hypophosphorous acid 50% (phosphinic acid) (CAS No. 6303-21-5) (provided for in subheading 2811.19.61),,Free,0.0,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020124,Sulfamic acid (CAS No. 5329-14-6) (provided for in subheading 2811.19.61),,Free,0.0,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020125,Dihydrogen hexafluorozirconate(2-) (Hexafluorozirconic acid) (CAS No. 12021-95-3) (provided for in subheading 2811.19.61),,Free,0.0,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020126,"Dioxosilane (Silicon dioxide amorphous) (CAS No. 7631-86-9) entirely spherical micro-spheres of mean particle size of 0.005 mm or smaller, uniform particle size with a uniformity coefficient of 1.65 or less, trace metal impurities less than 70 ppm, specific electrical resistance of 50,000 Ohm cm (provided for in subheading 2811.22.10)",,Free,0.0,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020127,"Dioxosilane (Silicon dioxide amorphous) (CAS No. 7631-86-9) entirely spherical micro-spheres of mean particle size of between 0.007 and 0.020 mm, uniform particle size with a uniformity coefficient of 1.65 or less, trace metal impurities less than 70 ppm, specific electrical resistance of 50,000 Ohm cm (provided for in subheading 2811.22.10)",,Free,0.0,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020128,"Dioxosilane (Silicon dioxide amorphous) (CAS No. 7631-86-9) presented in the form of entirely spherical micro-spheres, certified by the importer as having a mean particle size of between 0.046 and 0.054 mm, uniform particle size with a uniformity coefficient of 1.65 or less and specific electrical resistance of 50,000 Ohm cm or more (provided for in subheading 2811.22.10)",,Free,0.0,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020129,"Silicon dioxide amorphous, certified by the importer as comprising entirely spherical micro-spheres with mean particle size of 28 to 45 micrometers (µm) and surface area 600 to 800 m²/g (CAS No. 7631-86-9) (provided for in subheading 2811.22.10)",,Free,0.0,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020130,"Amorphous silicon dioxide micro-spheres of mean particle size of 0.050-0.100 mm, and specific electrical resistance of 50,000 Ohm cm or more (CAS No. 7631-86-9) (provided for in subheading 2811.22.10)",,Free,0.0,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020131,"Amorphous silicon dioxide micro-spheres of mean particle size 0.003-0.018 mm, linseed oil absorption 30-40 ml/g, surface area less than 80 m²/g, and pore volume less than 0.1 ml/g (CAS No. 7631-86-9) (provided for in subheading 2811.22.10)",,Free,0.0,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020132,"Entirely spherical silicon dioxide micro-spheres, certified by the importer as having mean particle size of 3 to 18 micrometers (µm), linseed oil absorption 150 to 400 ml/g, microbial count less than 100 cfu/g, mold count less than 100 cfu/g, heavy metals less than 20 ppm, surface area 300 to 800 m²/g and pore volume of 0.8 to 2.5 ml/g (CAS No. 7631-86-9) (provided for in subheading 2811.22.10)",,Free,0.0,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020133,Thionyl chloride (CAS No. 7719-09-7) (provided for in subheading 2812.17.00),,Free,0.0,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020134,Chromium(III) oxide (CAS No. 1308-38-9) (provided for in subheading 2819.90.00),,Free,0.0,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020135,Iron(III) oxide (Pigment red 101) (CAS No. 1309-37-1) (provided for in subheading 2821.10.00),,2.1%,0.021,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020136,Hydroxylamine (CAS No. 7803-49-8) (provided for in subheading 2825.10.00),,2.7%,0.027000000000000003,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020137,Hydroxylamine sulfate (bis(hydroxylammonium) sulfate) (CAS No. 10039-54-0) (provided for in subheading 2825.10.00),,Free,0.0,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020138,"Hydrazine, 64 percent solution in water (CAS No. 302-01-2) (provided for in subheading 2825.10.00)",,Free,0.0,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020139,"Germanium dioxide, powder form (CAS No. 1310-53-8) (provided for in subheading 2825.60.00)",,Free,0.0,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020140,Tin(IV) oxide (stannic oxide) (Dioxostannane) (CAS No. 18282-10-5) (provided for in subheading 2825.90.20),,Free,0.0,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020141,Ammonium bifluoride (Ammonium fluoride hydrofluoride (1:1:1)) (CAS No. 1341-49-7) (provided for in subheading 2826.19.10),,Free,0.0,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020142,Sodium Fluoride (CAS No. 7681-49-4) (provided for in subheading 2826.19.20),,Free,0.0,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020143,Tin fluoride (CAS No. 7783-47-3) (provided for in subheading 2826.19.90),,Free,0.0,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020144,Sodium hydrogen difluoride (CAS No. 1333-83-1) (provided for in subheading 2826.19.90),,Free,0.0,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020145,Chromium(3+) trifluoride (CAS No. 7788-97-8) (provided for in subheading 2826.19.90),,Free,0.0,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020146,Potassium fluoride hydrofluoride (CAS No. 7789-29-9) (provided for in subheading 2826.19.90),,Free,0.0,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
99020147,Potassium fluoroborate (CAS No. 14075-53-7) (provided for in subheading 2826.90.90),,Free,0.0,No change,No change,HTS 2025 Basic Edition,2026-01-08T03:59:22Z,0
